"","Link","Anchor Text","grp"
"111","Proquest","structure and evolution of the mitochondrial dna complete control region in the lizard lacerta dugesii (lacertidae, sauria)","A_T_grey"
"112","Proquest","pvf: a scale to measure public values of forests","A_T_grey"
"113","Proquest","the evolution of neural dynamics permitting isocortical-limbic-motor communication","A_T_grey"
"114","Proquest","the origin of the amniote sensory and motor cortices","A_T_grey"
"115","Proquest","resolving human-wildlife conflicts: the science of wildlife damage management","A_T_grey"
"116","Proquest","wildlife response to more than 50 years of vegetation maintenance on a pennsylvania, u.s., right-of-way","A_T_grey"
"117","Proquest","the mink menace: the politics of vertebrate pest control","A_T_grey"
"118","Proquest","coverage provided by the global protected-area system: is it enough?","A_T_grey"
"119","Proquest","incidental captures of birds in small-mammal traps: a cautionary note for interdisciplinary studies","A_T_grey"
"120","Proquest","threats to vertebrate species in china and the united states","A_T_grey"
"121","Proquest","evolutionary and cellular mechanisms regulating intestinal performance of amphibians and reptiles1","A_T_grey"
"122","Proquest","spatiotemporal responses of reptiles and amphibians to timber harvest treatments","A_T_grey"
"123","https://en.wikipedia.org/wiki/Mammal","mammal - wikipedia","A_T_grey"
"124","http://www.ielrc.org/content/w0504.pdf","land tenure","A_T_grey"
"125","http://copingskills4kids.net/Reptilian_Coping_Brain.html","reptilian coping brain - coping skills for kids","A_T_grey"
"126","https://alaskafisheries.noaa.gov/pr","protected resources | noaa fisheries alaska regional office","A_T_grey"
"127","http://www.nature.com/scitable/knowledge/library/intrinsic-value-ecology-and-conservation-25815400","intrinsic value in ecology and conservation","A_T_grey"
"128","http://www.vet-wildlifemanagement.org.uk/index.php?option=com_content&task=view&id=15&Itemid=29","veterinary association for wildlife management - management ...","A_T_grey"
"129","http://www.cushmanwakefield.co.uk/","cushman & wakefield - commercial real estate agents and ...","A_T_grey"
